Datetime,total_value,VRF1_value,VRF2_value,lighting1_value,lighting2_value,temperature,enthalpy,relative_humidity,radiation,Hour,DayOfWeek,Quarter,Month,Year,DayOfYear,DayOfMonth,WeekOfYear,DayOfYearFloat,Time_state,Working_state,lighting2_value_SECF
2016-09-19 16:00:00,33.13,4.48,7.21,13.832,7.608,21.6,36.36,36,82.0,16,0,3,9,2016,263,19,38,263.6666666666667,1,0,9.531333333333334
2016-09-19 17:00:00,26.87,4.08,5.29,11.704,5.796,20.9,34.63,35,0.0,17,0,3,9,2016,263,19,38,263.7083333333333,1,0,7.677333333333333
2016-09-19 18:00:00,18.65,1.68,2.71,10.096,4.164,20.4,33.71,35,0.0,18,0,3,9,2016,263,19,38,263.75,0,0,5.7586666666666675
2016-09-19 19:00:00,15.88,1.6,1.75,9.344,3.186,19.9,33.16,36,0.0,19,0,3,9,2016,263,19,38,263.7916666666667,0,0,4.398
2016-09-19 20:00:00,14.21,1.6,1.68,7.872,3.058,19.3,33.13,39,0.0,20,0,3,9,2016,263,19,38,263.8333333333333,0,0,3.786
2016-09-19 21:00:00,9.98,1.44,1.4,5.16,1.98,18.9,33.08,41,0.0,21,0,3,9,2016,263,19,38,263.875,0,0,3.2193333333333336
2016-09-20 07:00:00,16.59,2.16,1.71,6.96,5.76,19.5,33.15,38,257.0,7,1,3,9,2016,264,20,38,264.2916666666667,0,1,6.18
2016-09-20 08:00:00,29.21,2.64,4.87,13.328,8.372,20.4,34.47,37,401.0,8,1,3,9,2016,264,20,38,264.3333333333333,1,1,11.014666666666665
2016-09-20 09:00:00,32.72,3.84,7.44,14.392,7.048,20.9,35.02,36,515.0,9,1,3,9,2016,264,20,38,264.375,1,1,9.054666666666668
2016-09-20 10:00:00,34.17,4.4,8.13,13.928,7.712,21.5,35.76,35,578.0,10,1,3,9,2016,264,20,38,264.4166666666667,1,1,8.818666666666667
2016-09-20 11:00:00,34.34,5.92,9.13,12.448,6.842,22.6,37.43,34,596.0,11,1,3,9,2016,264,20,38,264.4583333333333,1,1,7.812
2016-09-20 12:00:00,32.47,7.84,9.52,9.808,5.302,22.5,38.54,37,567.0,12,1,3,9,2016,264,20,38,264.5,1,1,6.911333333333332
2016-09-20 13:00:00,39.75,11.6,9.77,11.888,6.492,22.9,41.57,42,500.0,13,1,3,9,2016,264,20,38,264.5416666666667,1,1,7.936666666666667
2016-09-20 14:00:00,39.5,10.0,9.23,13.288,6.982,22.3,44.6,52,406.0,14,1,3,9,2016,264,20,38,264.5833333333333,1,1,9.876666666666667
2016-09-20 15:00:00,38.12,8.64,8.1,14.544,6.836,21.1,45.4,61,238.0,15,1,3,9,2016,264,20,38,264.625,1,1,9.769333333333334
2016-09-20 16:00:00,34.26,6.24,6.4,14.776,6.844,20.4,44.03,62,89.0,16,1,3,9,2016,264,20,38,264.6666666666667,1,1,9.651333333333332
2016-09-20 17:00:00,22.4,4.4,2.24,10.576,5.184,19.2,42.52,66,0.0,17,1,3,9,2016,264,20,38,264.7083333333333,1,1,7.564
2016-09-20 18:00:00,17.72,2.24,1.4,9.872,4.208,18.8,41.18,65,0.0,18,1,3,9,2016,264,20,38,264.75,0,1,6.2860000000000005
2016-09-20 19:00:00,18.72,2.32,2.89,9.368,4.142,18.3,40.65,67,0.0,19,1,3,9,2016,264,20,38,264.7916666666667,0,1,4.929333333333333
2016-09-20 20:00:00,17.91,2.0,3.05,8.64,4.22,17.8,39.12,66,0.0,20,1,3,9,2016,264,20,38,264.8333333333333,0,1,4.308666666666666
2016-09-20 21:00:00,16.5,2.08,2.59,8.056,3.774,17.6,39.28,68,0.0,21,1,3,9,2016,264,20,38,264.875,0,1,3.4986666666666664
2016-09-21 07:00:00,14.05,1.84,1.08,6.48,4.65,19.8,44.03,66,174.0,7,2,3,9,2016,265,21,38,265.2916666666667,0,1,5.678
2016-09-21 08:00:00,27.38,3.04,3.08,13.016,8.244,21.0,44.35,59,428.0,8,2,3,9,2016,265,21,38,265.3333333333333,1,1,9.124666666666666
2016-09-21 09:00:00,30.69,3.68,6.76,13.344,6.906,21.5,40.66,47,551.0,9,2,3,9,2016,265,21,38,265.375,1,1,8.454
2016-09-21 10:00:00,33.14,3.04,9.68,13.88,6.54,21.9,41.96,48,499.0,10,2,3,9,2016,265,21,38,265.4166666666667,1,1,8.588000000000001
2016-09-21 11:00:00,31.09,4.0,8.88,11.992,6.218,22.3,42.44,47,630.0,11,2,3,9,2016,265,21,38,265.4583333333333,1,1,7.871333333333332
2016-09-21 12:00:00,24.43,5.04,4.8,9.408,5.182,21.1,44.19,58,289.0,12,2,3,9,2016,265,21,38,265.5,1,1,6.482
2016-09-21 13:00:00,30.61,5.12,5.06,12.776,7.654,20.8,44.64,61,214.0,13,2,3,9,2016,265,21,38,265.5416666666667,1,1,7.844
2016-09-21 14:00:00,36.45,5.52,7.15,13.952,9.828,20.8,45.04,62,192.0,14,2,3,9,2016,265,21,38,265.5833333333333,1,1,8.963333333333333
